fid,name,status,permalink,description,excerpt,author,date,address,address2,city,state,zip,country,country_iso,latitude,longitude,hours,phone,fax,email,url,image,category
9221,New River Community Church,publish,new-river-community-church,"<table>
<colgroup>
<col> </colgroup>
<tbody>
<tr>
<td>Every other Wednesday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.</td>
</tr>
</tbody>
</table>",,1,11/18/2022 18:08,314 Woodbridge St,,Manchester,CT,6042,USA,US,41.793417,-72.510361,"10/5/22 12:00 PM - 12:30 PM<br>
10/19/22 12:00 PM - 12:30 PM<br>
11/2/22 12:00 PM - 12:30 PM<br>
11/16/22 12:00 PM - 12:30 PM<br>
11/30/22 12:00 PM - 12:30 PM<br>
12/14/22 12:00 PM - 12:30 PM<br>
12/28/22 12:00 PM - 12:30 PM<br>
1/11/23 12:00 PM - 12:30 PM<br>
1/25/23 12:00 PM - 12:30 PM<br>
2/8/23 12:00 PM - 12:30 PM<br>
2/22/23 12:00 PM - 12:30 PM<br>
3/8/23 12:00 PM - 12:30 PM<br>
3/22/23 12:00 PM - 12:30 PM<br>
4/5/23 12:00 PM - 12:30 PM<br>
4/19/23 12:00 PM - 12:30 PM<br>
5/3/23 12:00 PM - 12:30 PM<br>
5/17/23 12:00 PM - 12:30 PM<br>
5/31/23 12:00 PM - 12:30 PM<br>
6/14/23 12:00 PM - 12:30 PM<br>
6/28/23 12:00 PM - 12:30 PM<br>
7/12/23 12:00 PM - 12:30 PM<br>
7/26/23 12:00 PM - 12:30 PM<br>
8/9/23 12:00 PM - 12:30 PM<br>
8/23/23 12:00 PM - 12:30 PM<br>
9/6/23 12:00 PM - 12:30 PM<br>
9/20/23 12:00 PM - 12:30 PM<br>
10/4/23 12:00 PM - 12:30 PM<br>
10/18/23 12:00 PM - 12:30 PM<br>
11/1/23 12:00 PM - 12:30 PM<br>
11/15/23 12:00 PM - 12:30 PM<br>
11/29/23 12:00 PM - 12:30 PM<br>
12/13/23 12:00 PM - 12:30 PM<br>
12/27/23 12:00 PM - 12:30 PM<br>",,,,,0,
9222,Northend Senior Center,publish,northend-senior-center,"<table>
<colgroup>
<col> </colgroup>
<tbody>
<tr>
<td>Every  other Thursday.</td>
</tr>
</tbody>
</table>
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,80 Coventry St,,Hartford,CT,6112,USA,US,41.798374,-72.68921,"10/13/22 9:00 AM - 9:45 AM<br>
10/27/22 9:00 AM - 9:45 AM<br>
11/10/22 9:00 AM - 9:45 AM<br>
12/8/22 9:00 AM - 9:45 AM<br>
12/22/22 9:00 AM - 9:45 AM<br>
1/5/23 9:00 AM - 9:45 AM<br>
1/19/23 9:00 AM - 9:45 AM<br>
2/2/23 9:00 AM - 9:45 AM<br>
2/16/23 9:00 AM - 9:45 AM<br>
3/2/23 9:00 AM - 9:45 AM<br>
3/16/23 9:00 AM - 9:45 AM<br>
3/30/23 9:00 AM - 9:45 AM<br>
4/13/23 9:00 AM - 9:45 AM<br>
4/27/23 9:00 AM - 9:45 AM<br>
5/11/23 9:00 AM - 9:45 AM<br>
5/25/23 9:00 AM - 9:45 AM<br>
6/8/23 9:00 AM - 9:45 AM<br>
6/22/23 9:00 AM - 9:45 AM<br>
7/6/23 9:00 AM - 9:45 AM<br>
7/20/23 9:00 AM - 9:45 AM<br>
8/3/23 9:00 AM - 9:45 AM<br>
8/17/23 9:00 AM - 9:45 AM<br>
8/31/23 9:00 AM - 9:45 AM<br>
9/14/23 9:00 AM - 9:45 AM<br>
9/28/23 9:00 AM - 9:45 AM<br>
10/12/23 9:00 AM - 9:45 AM<br>
10/26/23 9:00 AM - 9:45 AM<br>
11/9/23 9:00 AM - 9:45 AM<br>
11/23/23 9:00 AM - 9:45 AM<br>
12/7/23 9:00 AM - 9:45 AM<br>
12/21/23 9:00 AM - 9:45 AM<br>",,,,,0,
9223,Kingdom Life Christian Church Cathedral,publish,kingdom-life-christian-church-cathedral,Every other Tuesday. Dates and times subject to change/cancellation due to schedule and/or weather. Call 2-1-1 or visit 211.org for more resources.,,1,11/18/2022 18:08,1455 Naugatuck Ave,,Milford,CT,6461,USA,US,41.220203,-73.083968,"10/25/22 11:00 AM - 12:00 PM<br>
11/8/22 11:00 AM - 12:00 PM<br>
11/22/22 11:00 AM - 12:00 PM<br>
12/6/22 11:00 AM - 12:00 PM<br>
12/20/22 11:00 AM - 12:00 PM<br>
1/3/23 11:00 AM - 12:00 PM<br>
1/17/23 11:00 AM - 12:00 PM<br>
1/31/23 11:00 AM - 12:00 PM<br>
2/14/23 11:00 AM - 12:00 PM<br>
2/28/23 11:00 AM - 12:00 PM<br>
3/14/23 11:00 AM - 12:00 PM<br>
3/28/23 11:00 AM - 12:00 PM<br>
4/11/23 11:00 AM - 12:00 PM<br>
4/25/23 11:00 AM - 12:00 PM<br>
5/9/23 11:00 AM - 12:00 PM<br>
5/23/23 11:00 AM - 12:00 PM<br>
6/6/23 11:00 AM - 12:00 PM<br>
6/20/23 11:00 AM - 12:00 PM<br>
7/4/23 11:00 AM - 12:00 PM<br>
7/18/23 11:00 AM - 12:00 PM<br>
8/1/23 11:00 AM - 12:00 PM<br>
8/15/23 11:00 AM - 12:00 PM<br>
8/29/23 11:00 AM - 12:00 PM<br>
9/12/23 11:00 AM - 12:00 PM<br>
9/26/23 11:00 AM - 12:00 PM<br>
10/10/23 11:00 AM - 12:00 PM<br>
10/24/23 11:00 AM - 12:00 PM<br>
11/7/23 11:00 AM - 12:00 PM<br>
11/21/23 11:00 AM - 12:00 PM<br>
12/5/23 11:00 AM - 12:00 PM<br>
12/19/23 11:00 AM - 12:00 PM<br>",,,,,0,
9224,Lion of Judah SDA NEW,publish,lion-of-judah-sda-new,"Every other Wednesday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/""><u>https://www.211.org</u></a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,513 Meriden Rd,,Waterbury,CT,6705,USA,US,41.552713,-73.001831,"10/12/22 1:00 PM - 1:45 PM<br>
10/26/22 1:00 PM - 1:45 PM<br>
11/9/22 1:00 PM - 1:45 PM<br>
11/23/22 1:00 PM - 1:45 PM<br>
12/7/22 1:00 PM - 1:45 PM<br>
12/21/22 1:00 PM - 1:45 PM<br>
1/4/23 1:00 PM - 1:45 PM<br>
1/18/23 1:00 PM - 1:45 PM<br>
2/1/23 1:00 PM - 1:45 PM<br>
2/15/23 1:00 PM - 1:45 PM<br>
3/1/23 1:00 PM - 1:45 PM<br>
3/15/23 1:00 PM - 1:45 PM<br>
3/29/23 1:00 PM - 1:45 PM<br>
4/12/23 1:00 PM - 1:45 PM<br>
4/26/23 1:00 PM - 1:45 PM<br>
5/10/23 1:00 PM - 1:45 PM<br>
5/24/23 1:00 PM - 1:45 PM<br>
6/7/23 1:00 PM - 1:45 PM<br>
6/21/23 1:00 PM - 1:45 PM<br>
7/5/23 1:00 PM - 1:45 PM<br>
7/19/23 1:00 PM - 1:45 PM<br>
8/2/23 1:00 PM - 1:45 PM<br>
8/16/23 1:00 PM - 1:45 PM<br>
8/30/23 1:00 PM - 1:45 PM<br>
9/13/23 1:00 PM - 1:45 PM<br>
9/27/23 1:00 PM - 1:45 PM<br>
10/11/23 1:00 PM - 1:45 PM<br>
10/25/23 1:00 PM - 1:45 PM<br>
11/8/23 1:00 PM - 1:45 PM<br>
11/22/23 1:00 PM - 1:45 PM<br>
12/6/23 1:00 PM - 1:45 PM<br>
12/20/23 1:00 PM - 1:45 PM<br>",,,,,0,
9225,Lions @ St. Patrick,publish,lions-st-patrick,"Every other&nbsp; Thursday.
Check back frequently for schedule changes or cancellations. If you need other assistance, please visit&nbsp;<a href=""https://www.211ct.org/"" style=""background-color: var(--textfield-surface);"" id=""ow563"" __is_owner=""true"">https://www.211ct.org/</a>&nbsp;or call 2-1-1 for more help.",,1,11/18/2022 18:08,47 W High St,,East Hampton,CT,6424,USA,US,41.5792,-72.510731,"10/27/22 9:00 AM - 10:00 AM<br>
11/10/22 9:00 AM - 10:00 AM<br>
12/8/22 9:00 AM - 10:00 AM<br>
12/22/22 9:00 AM - 10:00 AM<br>
1/5/23 9:00 AM - 10:00 AM<br>
1/19/23 9:00 AM - 10:00 AM<br>
2/2/23 9:00 AM - 10:00 AM<br>
2/16/23 9:00 AM - 10:00 AM<br>
3/2/23 9:00 AM - 10:00 AM<br>
3/16/23 9:00 AM - 10:00 AM<br>
3/30/23 9:00 AM - 10:00 AM<br>
4/13/23 9:00 AM - 10:00 AM<br>
4/27/23 9:00 AM - 10:00 AM<br>
5/11/23 9:00 AM - 10:00 AM<br>
5/25/23 9:00 AM - 10:00 AM<br>
6/8/23 9:00 AM - 10:00 AM<br>
6/22/23 9:00 AM - 10:00 AM<br>
7/6/23 9:00 AM - 10:00 AM<br>
7/20/23 9:00 AM - 10:00 AM<br>
8/3/23 9:00 AM - 10:00 AM<br>
8/17/23 9:00 AM - 10:00 AM<br>
8/31/23 9:00 AM - 10:00 AM<br>
9/14/23 9:00 AM - 10:00 AM<br>
9/28/23 9:00 AM - 10:00 AM<br>
10/12/23 9:00 AM - 10:00 AM<br>
10/26/23 9:00 AM - 10:00 AM<br>
11/9/23 9:00 AM - 10:00 AM<br>
11/23/23 9:00 AM - 10:00 AM<br>
12/7/23 9:00 AM - 10:00 AM<br>
12/21/23 9:00 AM - 10:00 AM<br>",,,,,0,
9226,Macedonia,publish,macedonia,"Every other Friday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/""><u>https://www.211.org</u></a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,370 West Ave,,Norwalk,CT,6850,USA,US,41.111089,-73.417883,"10/14/22 9:30 AM - 10:15 AM<br>
10/28/22 9:30 AM - 10:15 AM<br>
11/11/22 9:30 AM - 10:15 AM<br>
12/9/22 9:30 AM - 10:15 AM<br>
12/23/22 9:30 AM - 10:15 AM<br>
1/6/23 9:30 AM - 10:15 AM<br>
1/20/23 9:30 AM - 10:15 AM<br>
2/3/23 9:30 AM - 10:15 AM<br>
2/17/23 9:30 AM - 10:15 AM<br>
3/3/23 9:30 AM - 10:15 AM<br>
3/17/23 9:30 AM - 10:15 AM<br>
3/31/23 9:30 AM - 10:15 AM<br>
4/14/23 9:30 AM - 10:15 AM<br>
4/28/23 9:30 AM - 10:15 AM<br>
5/12/23 9:30 AM - 10:15 AM<br>
5/26/23 9:30 AM - 10:15 AM<br>
6/9/23 9:30 AM - 10:15 AM<br>
6/23/23 9:30 AM - 10:15 AM<br>
7/7/23 9:30 AM - 10:15 AM<br>
7/21/23 9:30 AM - 10:15 AM<br>
8/4/23 9:30 AM - 10:15 AM<br>
8/18/23 9:30 AM - 10:15 AM<br>
9/1/23 9:30 AM - 10:15 AM<br>
9/15/23 9:30 AM - 10:15 AM<br>
9/29/23 9:30 AM - 10:15 AM<br>
10/13/23 9:30 AM - 10:15 AM<br>
10/27/23 9:30 AM - 10:15 AM<br>
11/10/23 9:30 AM - 10:15 AM<br>
11/24/23 9:30 AM - 10:15 AM<br>
12/8/23 9:30 AM - 10:15 AM<br>
12/22/23 9:30 AM - 10:15 AM<br>",,,,,0,
9227,Mansfield Human Services,publish,mansfield-human-services,"<table>
<colgroup>
<col></colgroup>
<tbody>
<tr>
<td>Every  other Thursday. Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.</td>
</tr>
</tbody>
</table>",,1,11/18/2022 18:08,"Wrights Way Complex, 309 Maple Road, Mansfield",,Storrs,CT,6268,USA,US,41.794937,-72.251669,"10/6/22 11:30 AM - 12:00 PM<br>
10/20/22 11:30 AM - 12:00 PM<br>
11/3/22 11:30 AM - 12:00 PM<br>
11/17/22 11:30 AM - 12:00 PM<br>
12/1/22 11:30 AM - 12:00 PM<br>
12/15/22 11:30 AM - 12:00 PM<br>
12/29/22 11:30 AM - 12:00 PM<br>
1/12/23 11:30 AM - 12:00 PM<br>
1/26/23 11:30 AM - 12:00 PM<br>
2/23/23 11:30 AM - 12:00 PM<br>
3/9/23 11:30 AM - 12:00 PM<br>
3/23/23 11:30 AM - 12:00 PM<br>
4/6/23 11:30 AM - 12:00 PM<br>
4/20/23 11:30 AM - 12:00 PM<br>
5/4/23 11:30 AM - 12:00 PM<br>
5/18/23 11:30 AM - 12:00 PM<br>
6/1/23 11:30 AM - 12:00 PM<br>
6/15/23 11:30 AM - 12:00 PM<br>
6/29/23 11:30 AM - 12:00 PM<br>
7/13/23 11:30 AM - 12:00 PM<br>
7/27/23 11:30 AM - 12:00 PM<br>
8/10/23 11:30 AM - 12:00 PM<br>
8/24/23 11:30 AM - 12:00 PM<br>
9/7/23 11:30 AM - 12:00 PM<br>
9/21/23 11:30 AM - 12:00 PM<br>
10/5/23 11:30 AM - 12:00 PM<br>
10/19/23 11:30 AM - 12:00 PM<br>
11/2/23 11:30 AM - 12:00 PM<br>
11/16/23 11:30 AM - 12:00 PM<br>
11/30/23 11:30 AM - 12:00 PM<br>
12/14/23 11:30 AM - 12:00 PM<br>
12/28/23 11:30 AM - 12:00 PM<br>",,,,,0,
9228,Middlesex Community College,publish,middlesex-community-college,"Every other Tuesday.

Check back often for schedule changes. If you need other resources, call 2-1-1 or visit www.211ct.org.",,1,11/18/2022 18:08,100 Training Hill Rd,,Middletown,CT,6457,USA,US,41.538708,-72.609527,"11/15/22 2:45 PM - 3:30 PM<br>
11/29/22 2:45 PM - 3:30 PM<br>
12/13/22 2:45 PM - 3:30 PM<br>
12/27/22 2:45 PM - 3:30 PM<br>
1/10/23 2:45 PM - 3:30 PM<br>
1/24/23 2:45 PM - 3:30 PM<br>
2/7/23 2:45 PM - 3:30 PM<br>
2/21/23 2:45 PM - 3:30 PM<br>
3/7/23 2:45 PM - 3:30 PM<br>
3/21/23 2:45 PM - 3:30 PM<br>
4/4/23 2:45 PM - 3:30 PM<br>
4/18/23 2:45 PM - 3:30 PM<br>
5/2/23 2:45 PM - 3:30 PM<br>
5/16/23 2:45 PM - 3:30 PM<br>
5/30/23 2:45 PM - 3:30 PM<br>
6/13/23 2:45 PM - 3:30 PM<br>
6/27/23 2:45 PM - 3:30 PM<br>
7/11/23 2:45 PM - 3:30 PM<br>
7/25/23 2:45 PM - 3:30 PM<br>
8/8/23 2:45 PM - 3:30 PM<br>
8/22/23 2:45 PM - 3:30 PM<br>
9/5/23 2:45 PM - 3:30 PM<br>
9/19/23 2:45 PM - 3:30 PM<br>
10/3/23 2:45 PM - 3:30 PM<br>
10/17/23 2:45 PM - 3:30 PM<br>
10/31/23 2:45 PM - 3:30 PM<br>
11/14/23 2:45 PM - 3:30 PM<br>
11/28/23 2:45 PM - 3:30 PM<br>
12/12/23 2:45 PM - 3:30 PM<br>
12/26/23 2:45 PM - 3:30 PM<br>",,,,,0,
9229,Mount Hebron,publish,mount-hebron,"Every other Thursday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/""><u>https://www.211.org</u></a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,84 Franklin St,,Meriden,CT,6450,USA,US,41.545528,-72.792531,"10/6/22 1:00 PM - 2:00 PM<br>
10/20/22 1:00 PM - 2:00 PM<br>
11/3/22 1:00 PM - 2:00 PM<br>
11/17/22 1:00 PM - 2:00 PM<br>
12/1/22 1:00 PM - 2:00 PM<br>
12/15/22 1:00 PM - 2:00 PM<br>
12/29/22 1:00 PM - 2:00 PM<br>
1/12/23 1:00 PM - 2:00 PM<br>
1/26/23 1:00 PM - 2:00 PM<br>
2/23/23 1:00 PM - 2:00 PM<br>
3/9/23 1:00 PM - 2:00 PM<br>
3/23/23 1:00 PM - 2:00 PM<br>
4/6/23 1:00 PM - 2:00 PM<br>
4/20/23 1:00 PM - 2:00 PM<br>
5/4/23 1:00 PM - 2:00 PM<br>
5/18/23 1:00 PM - 2:00 PM<br>
6/1/23 1:00 PM - 2:00 PM<br>
6/15/23 1:00 PM - 2:00 PM<br>
6/29/23 1:00 PM - 2:00 PM<br>
7/13/23 1:00 PM - 2:00 PM<br>
7/27/23 1:00 PM - 2:00 PM<br>
8/10/23 1:00 PM - 2:00 PM<br>
8/24/23 1:00 PM - 2:00 PM<br>
9/7/23 1:00 PM - 2:00 PM<br>
9/21/23 1:00 PM - 2:00 PM<br>
10/5/23 1:00 PM - 2:00 PM<br>
10/19/23 1:00 PM - 2:00 PM<br>
11/2/23 1:00 PM - 2:00 PM<br>
11/16/23 1:00 PM - 2:00 PM<br>
11/30/23 1:00 PM - 2:00 PM<br>
12/14/23 1:00 PM - 2:00 PM<br>
12/28/23 1:00 PM - 2:00 PM<br>",,,,,0,
9230,Hasan Islamic Center,publish,hasan-islamic-center,"Every other Friday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,"Muhammad Islamic Center, 870 Dixwell Ave",,Hamden,CT,6514,USA,US,41.336894,-72.935565,"10/7/22 8:45 AM - 9:30 AM<br>
10/21/22 8:45 AM - 9:30 AM<br>
11/4/22 8:45 AM - 9:30 AM<br>
11/18/22 8:45 AM - 9:30 AM<br>
12/2/22 8:45 AM - 9:30 AM<br>
12/16/22 8:45 AM - 9:30 AM<br>
12/30/22 8:45 AM - 9:30 AM<br>
1/13/23 8:45 AM - 9:30 AM<br>
1/27/23 8:45 AM - 9:30 AM<br>
2/10/23 8:45 AM - 9:30 AM<br>
2/24/23 8:45 AM - 9:30 AM<br>
3/10/23 8:45 AM - 9:30 AM<br>
3/24/23 8:45 AM - 9:30 AM<br>
4/7/23 8:45 AM - 9:30 AM<br>
4/21/23 8:45 AM - 9:30 AM<br>
5/5/23 8:45 AM - 9:30 AM<br>
5/19/23 8:45 AM - 9:30 AM<br>
6/2/23 8:45 AM - 9:30 AM<br>
6/16/23 8:45 AM - 9:30 AM<br>
6/30/23 8:45 AM - 9:30 AM<br>
7/14/23 8:45 AM - 9:30 AM<br>
7/28/23 8:45 AM - 9:30 AM<br>
8/25/23 8:45 AM - 9:30 AM<br>
9/8/23 8:45 AM - 9:30 AM<br>
9/22/23 8:45 AM - 9:30 AM<br>
10/6/23 8:45 AM - 9:30 AM<br>
10/20/23 8:45 AM - 9:30 AM<br>
11/3/23 8:45 AM - 9:30 AM<br>
11/17/23 8:45 AM - 9:30 AM<br>
12/1/23 8:45 AM - 9:30 AM<br>
12/15/23 8:45 AM - 9:30 AM<br>
12/29/23 8:45 AM - 9:30 AM<br>",,,,,0,
9231,Hebron Interfaith Human Services,publish,hebron-interfaith-human-services,"<table>
<colgroup>
<col> </colgroup>
<tbody>
<tr>
<td>Every  other Tuesday.</td>
</tr>
</tbody>
</table>
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,1 Main St,,Hebron,CT,6248,USA (Corner of Rt. 66 & Rt. 85),US,41.658651,-72.366121,"10/11/22 11:15 AM - 11:45 AM<br>
10/25/22 11:15 AM - 11:45 AM<br>
11/8/22 11:15 AM - 11:45 AM<br>
11/22/22 11:15 AM - 11:45 AM<br>
12/6/22 11:15 AM - 11:45 AM<br>
12/20/22 11:15 AM - 11:45 AM<br>
1/3/23 11:15 AM - 11:45 AM<br>
1/17/23 11:15 AM - 11:45 AM<br>
1/31/23 11:15 AM - 11:45 AM<br>
2/14/23 11:15 AM - 11:45 AM<br>
2/28/23 11:15 AM - 11:45 AM<br>
3/14/23 11:15 AM - 11:45 AM<br>
3/28/23 11:15 AM - 11:45 AM<br>
4/11/23 11:15 AM - 11:45 AM<br>
4/25/23 11:15 AM - 11:45 AM<br>
5/9/23 11:15 AM - 11:45 AM<br>
5/23/23 11:15 AM - 11:45 AM<br>
6/6/23 11:15 AM - 11:45 AM<br>
6/20/23 11:15 AM - 11:45 AM<br>
7/4/23 11:15 AM - 11:45 AM<br>
7/18/23 11:15 AM - 11:45 AM<br>
8/1/23 11:15 AM - 11:45 AM<br>
8/15/23 11:15 AM - 11:45 AM<br>
8/29/23 11:15 AM - 11:45 AM<br>
9/12/23 11:15 AM - 11:45 AM<br>
9/26/23 11:15 AM - 11:45 AM<br>
10/10/23 11:15 AM - 11:45 AM<br>
10/24/23 11:15 AM - 11:45 AM<br>
11/7/23 11:15 AM - 11:45 AM<br>
11/21/23 11:15 AM - 11:45 AM<br>
12/5/23 11:15 AM - 11:45 AM<br>
12/19/23 11:15 AM - 11:45 AM<br>",,,,,0,
9232,Holy Name of Jesus Church,publish,holy-name-of-jesus-church,"Every other Monday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,"Holy Name Of Jesus Roman Catholic Church, 1950 Barnum Ave",,Stratford,CT,6615,USA,US,41.19325,-73.147525,"10/3/22 1:00 PM - 2:00 PM<br>
10/17/22 1:00 PM - 2:00 PM<br>
10/31/22 1:00 PM - 2:00 PM<br>
11/14/22 1:00 PM - 2:00 PM<br>
11/28/22 1:00 PM - 2:00 PM<br>
12/12/22 1:00 PM - 2:00 PM<br>
12/26/22 1:00 PM - 2:00 PM<br>
1/9/23 1:00 PM - 2:00 PM<br>
1/23/23 1:00 PM - 2:00 PM<br>
2/6/23 1:00 PM - 2:00 PM<br>
2/20/23 1:00 PM - 2:00 PM<br>
3/6/23 1:00 PM - 2:00 PM<br>
3/20/23 1:00 PM - 2:00 PM<br>
4/3/23 1:00 PM - 2:00 PM<br>
4/17/23 1:00 PM - 2:00 PM<br>
5/1/23 1:00 PM - 2:00 PM<br>
5/15/23 1:00 PM - 2:00 PM<br>
5/29/23 1:00 PM - 2:00 PM<br>
6/12/23 1:00 PM - 2:00 PM<br>
6/26/23 1:00 PM - 2:00 PM<br>
7/10/23 1:00 PM - 2:00 PM<br>
7/24/23 1:00 PM - 2:00 PM<br>
8/7/23 1:00 PM - 2:00 PM<br>
8/21/23 1:00 PM - 2:00 PM<br>
9/4/23 1:00 PM - 2:00 PM<br>
9/18/23 1:00 PM - 2:00 PM<br>
10/2/23 1:00 PM - 2:00 PM<br>
10/16/23 1:00 PM - 2:00 PM<br>
10/30/23 1:00 PM - 2:00 PM<br>
11/13/23 1:00 PM - 2:00 PM<br>
11/27/23 1:00 PM - 2:00 PM<br>
12/11/23 1:00 PM - 2:00 PM<br>
12/25/23 1:00 PM - 2:00 PM<br>",,,,,0,
9233,HRA,publish,hra,"2nd Saturday of the month.

Check back often for schedule changes. If you need other resources, visit www.211ct.org or call 2-1-1.",,1,11/18/2022 18:08,180 Clinton St,,New Britain,CT,6053,USA,US,41.673967,-72.801956,"11/12/22 9:30 AM - 10:30 AM<br>
12/10/22 9:30 AM - 10:30 AM<br>
1/14/23 9:30 AM - 10:30 AM<br>
2/11/23 9:30 AM - 10:30 AM<br>
3/11/23 9:30 AM - 10:30 AM<br>
4/8/23 9:30 AM - 10:30 AM<br>
5/13/23 9:30 AM - 10:30 AM<br>
6/10/23 9:30 AM - 10:30 AM<br>
7/8/23 9:30 AM - 10:30 AM<br>
8/12/23 9:30 AM - 10:30 AM<br>
9/9/23 9:30 AM - 10:30 AM<br>
10/14/23 9:30 AM - 10:30 AM<br>
11/11/23 9:30 AM - 10:30 AM<br>
12/9/23 9:30 AM - 10:30 AM<br>",,,,,0,
9234,King's Pantry,publish,kings-pantry,"Every other Thursday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/""><u>https://www.211.org</u></a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,30 Florence St,,Bridgeport,CT,6607,USA,US,41.183195,-73.155405,"10/13/22 1:15 PM - 2:15 PM<br>
10/27/22 1:15 PM - 2:15 PM<br>
11/10/22 1:15 PM - 2:15 PM<br>
12/8/22 1:15 PM - 2:15 PM<br>
12/22/22 1:15 PM - 2:15 PM<br>
1/5/23 1:15 PM - 2:15 PM<br>
1/19/23 1:15 PM - 2:15 PM<br>
2/2/23 1:15 PM - 2:15 PM<br>
2/16/23 1:15 PM - 2:15 PM<br>
3/2/23 1:15 PM - 2:15 PM<br>
3/16/23 1:15 PM - 2:15 PM<br>
3/30/23 1:15 PM - 2:15 PM<br>
4/13/23 1:15 PM - 2:15 PM<br>
4/27/23 1:15 PM - 2:15 PM<br>
5/11/23 1:15 PM - 2:15 PM<br>
5/25/23 1:15 PM - 2:15 PM<br>
6/8/23 1:15 PM - 2:15 PM<br>
6/22/23 1:15 PM - 2:15 PM<br>
7/6/23 1:15 PM - 2:15 PM<br>
7/20/23 1:15 PM - 2:15 PM<br>
8/3/23 1:15 PM - 2:15 PM<br>
8/17/23 1:15 PM - 2:15 PM<br>
8/31/23 1:15 PM - 2:15 PM<br>
9/14/23 1:15 PM - 2:15 PM<br>
9/28/23 1:15 PM - 2:15 PM<br>
10/12/23 1:15 PM - 2:15 PM<br>
10/26/23 1:15 PM - 2:15 PM<br>
11/9/23 1:15 PM - 2:15 PM<br>
11/23/23 1:15 PM - 2:15 PM<br>
12/7/23 1:15 PM - 2:15 PM<br>
12/21/23 1:15 PM - 2:15 PM<br>",,,,,0,
